"FRB,Host R.A.,Host Decl.,Offset ($rcsec$),""M_*$ ($"
"m M_{\odot}$)"",""SFR ($"
"m M_{\odot}$\yr)"",""$Z_{"
"m gas}$ ($Z_{\odot}$)"",$t_{m}$ (Gyr)"
FRB20121102A,82.994525,33.14789805555556,0.22739060490950594,138038426.5,0.05,0.2398832919,5.71
FRB20180301A,93.22682999999999,4.670476944444445,2.1729852333404205,4365158322,1.91,0.4677351413,4.34
FRB20180916B,29.501216666666668,65.71474666666667,7.760241677656329,8128305162,0.04,1.513561248,7.73
FRB20180924B,326.1052333333333,-40.90022222222222,0.7229416615838394,24547089157,0.62,1.071519305,5.63
FRB20181112A,327.3485833333333,-52.970911111111114,4.9335671374462,7413102413,1.54,0.6760829754,3.82
FRB20190102C,322.41490416666664,-79.4757,1.2014757249279844,4897788194,0.4,0.3090295433,4.76
FRB20190520B,240.5179583333333,-11.288472222222222,1.3413642318176482,1202264435,0.04,0.2089296131,5.27
FRB20190608B,334.0204291666666,-7.898863888888888,2.988491951726072,36307805477,7.03,1.047128548,7.13
FRB20190611B,320.7428208333333,-79.39724722222223,2.523309118879783,3715352291,0.53,1,4.45
